1376103050 231.754 0
1376103080 217.525 0
1376103110 224.313 0
1376103140 234.782 0
1376103170 230.470 0
1376103200 216.347 0
1376103230 214.722 0
1376103260 213.791 0
1376103290 217.102 0
1376103320 225.624 0
1376103350 228.088 0
1376103380 227.780 0
1376103410 224.448 0
1376103440 220.672 0
1376103470 230.935 0
1376103500 213.506 0
1376103530 235.156 0
1376103560 217.344 0
1376103590 223.668 0
1376103620 235.603 0
1376103650 222.947 0
1376103680 229.573 0
1376103710 222.919 0
1376103740 229.158 0
1376103770 236.252 0
1376103800 218.348 0
1376103830 237.900 0
1376103860 209.948 0
1376103890 237.095 0
1376103920 224.223 0
1376103950 223.471 0
1376103980 221.862 0
1376104010 230.017 0
1376104040 221.215 0
1376104070 230.204 0
1376104100 210.396 61
1376104130 219.300 0
1376104160 223.394 0
1376104190 224.947 0
1376104220 220.614 0
1376104250 213.209 0
1376104280 224.198 0
1376104310 228.848 0
1376104340 210.755 0
1376104370 212.476 0
1376104400 214.402 0
1376104430 215.400 0
1376104460 221.896 0
1376104490 224.052 0
1376104520 223.346 0
1376104550 218.196 0
1376104580 221.910 0
1376104610 213.577 0
1376104640 224.216 0
1376104670 225.157 0
1376104700 220.358 0
1376104730 216.345 0
1376104760 234.768 0
1376104790 216.669 0
1376104820 224.187 0
1376104850 223.851 0
1376104880 217.548 0
1376104910 224.297 0
1376104940 234.060 0
1376104970 213.133 0
1376105000 226.093 0
1376105030 229.476 0
1376105060 209.803 0
1376105090 223.434 0
1376105120 223.898 0
1376105150 227.265 0
1376105180 232.857 0
1376105210 226.536 0
1376105240 215.748 0
1376105270 216.507 0
1376105300 214.816 0
1376105330 215.009 0
1376105360 224.981 0
1376105390 222.909 0
1376105420 220.703 0
1376105450 216.465 0
1376105480 224.258 0
1376105510 221.631 0
1376105540 221.341 0
1376105570 227.439 0
1376105600 215.666 0
1376105630 225.100 0
1376105660 229.158 0
1376105690 215.145 0
1376105720 220.469 0
1376105750 222.165 0
1376105780 215.234 0
1376105810 212.132 0
1376105840 225.223 0
1376105870 220.763 0
1376105900 228.366 0
1376105930 236.213 0
1376105960 215.162 0
1376105990 215.353 0
1376106020 224.558 0
1376106050 220.880 0
1376106080 212.074 0
1376106110 214.494 0
1376106140 226.025 0
1376106170 215.430 0
1376106200 216.322 0
1376106230 238.057 0
1376106260 221.218 0
1376106290 224.538 0
1376106320 221.562 0
1376106350 222.810 0
1376106380 213.866 0
1376106410 224.432 0
1376106440 220.051 0
1376106470 227.976 60
1376106500 238.984 0
1376106530 236.153 0
1376106560 214.098 0
1376106590 227.732 0
1376106620 214.228 0
1376106650 229.413 0
1376106680 214.858 0
1376106710 218.873 0
1376106740 209.568 0
1376106770 225.133 0
1376106800 236.229 0
1376106830 218.225 0
1376106860 216.812 0
1376106890 222.936 0
1376106920 229.510 0
1376106950 220.278 0
1376106980 223.580 0
1376107010 225.022 0
1376107040 227.471 0
1376107070 215.632 0
1376107100 220.280 0
1376107130 225.485 0
1376107160 215.108 0
1376107190 227.215 0
1376107220 224.730 0
1376107250 224.050 0
1376107280 224.746 0
1376107310 222.403 0
1376107340 217.207 0
1376107370 216.424 0
1376107400 221.763 0
1376107430 220.717 0
1376107460 215.193 0
1376107490 229.400 0
1376107520 230.912 0
1376107550 238.254 0
1376107580 221.508 0
1376107610 225.633 0
1376107640 230.105 0
1376107670 229.784 0
1376107700 227.882 0
1376107730 218.494 0
1376107760 213.916 0
1376107790 240.540 0
1376107820 230.878 0
1376107850 226.826 0
1376107880 224.521 0
1376107910 219.583 0
1376107940 219.983 0
1376107970 220.894 0
1376108000 222.524 0
1376108030 212.672 0
1376108060 220.837 0
1376108090 218.501 0
1376108120 216.216 0
1376108150 238.961 0
1376108180 215.430 0
1376108210 231.533 0
1376108240 218.634 0
1376108270 212.706 0
1376108300 225.499 0
1376108330 216.202 0
1376108360 219.737 0
1376108390 231.543 0
1376108420 229.133 0
1376108450 223.981 0
1376108480 211.759 0
1376108510 229.683 0
1376108540 219.489 0
1376108570 218.735 0
1376108600 218.060 0
1376108630 231.284 0
1376108660 238.526 0
1376108690 229.951 0
1376108720 221.384 0
1376108750 229.946 0
1376108780 230.315 0
1376108810 217.317 0
1376108840 223.935 0
1376108870 224.553 0
1376108900 224.367 0
1376108930 220.729 0
1376108960 219.503 0
1376108990 221.034 0
1376109020 229.245 0
1376109050 227.189 0
1376109080 221.879 0
1376109110 225.557 0
1376109140 215.479 0
1376109170 220.110 0
1376109200 228.507 0
1376109230 213.409 0
1376109260 218.328 0
1376109290 233.927 0
1376109320 226.235 0
1376109350 230.284 0
1376109380 224.118 0
1376109410 213.847 0
1376109440 229.279 0
1376109470 221.062 0
1376109500 227.881 0
1376109530 223.063 0
1376109560 214.029 0
1376109590 214.994 0
1376109620 213.479 0
1376109650 223.255 0
1376109680 216.845 0
1376109710 213.858 0
1376109740 227.943 0
1376109770 222.990 0
1376109800 214.613 0
1376109830 216.212 0
1376109860 224.479 0
1376109890 221.884 0
1376109920 226.834 61
1376109950 225.727 0
1376109980 217.096 61
1376110010 213.471 0
1376110040 216.161 0
1376110070 232.777 0
1376110100 221.288 0
1376110130 221.534 0
1376110160 225.186 0
1376110190 218.246 0
1376110220 218.668 0
1376110250 216.375 0
1376110280 225.208 0
1376110310 221.014 0
1376110340 209.109 0
1376110370 215.832 0
1376110400 235.950 0
1376110430 224.719 0
1376110460 213.438 0
1376110490 226.888 0
1376110520 230.786 0
1376110550 209.407 0
1376110580 220.926 0
1376110610 218.256 0
1376110640 224.168 0
1376110670 229.333 0
1376110700 235.905 0
1376110730 224.914 0
1376110760 216.546 0
1376110790 225.551 0
1376110820 220.038 0
1376110850 222.197 0
1376110880 211.744 0
1376110910 222.565 0
1376110940 228.326 0
1376110970 224.906 0
1376111000 223.224 0
1376111030 220.599 0
1376111060 257.337 0
1376111090 233.488 0
1376111120 366.417 0
1376111150 234.159 0
1376111180 230.556 0
1376111210 223.458 62
1376111240 221.545 0
1376111270 226.266 0
1376111300 220.953 0
1376111330 216.130 0
1376111360 214.688 0
1376111390 219.825 0
1376111420 216.654 0
1376111450 218.055 0
1376111480 227.432 0
1376111510 221.129 0
1376111540 223.078 0
1376111570 227.573 0
1376111600 222.931 0
1376111630 214.378 0
1376111660 210.797 0
1376111690 220.649 0
1376111720 224.189 0
1376111750 208.558 0
1376111780 225.155 0
1376111810 229.797 0
1376111840 219.812 0
1376111870 226.030 0
1376111900 223.289 0
1376111930 220.096 0
1376111960 215.620 0
1376111990 237.146 0
1376112020 212.110 0
1376112050 228.101 0
1376112080 228.093 0
1376112110 220.463 0
1376112140 221.497 0
1376112170 216.645 0
1376112200 226.095 0
1376112230 239.208 0
1376112260 224.105 0
1376112290 216.131 0
1376112320 219.606 0
1376112350 226.559 0
1376112380 229.429 0
1376112410 232.085 0
1376112440 234.151 0
1376112470 221.420 0
1376112500 224.963 0
1376112530 216.701 0
1376112560 219.777 0
1376112590 228.707 0
1376112620 223.415 0
1376112650 222.667 0
1376112680 216.439 0
1376112710 426.380 0
1376112740 221.391 0
1376112770 225.975 0
1376112800 233.758 0
1376112830 226.849 0
1376112860 227.323 0
1376112890 231.305 0
1376112920 215.281 0
1376112950 227.079 0
1376112980 231.236 0
1376113010 228.936 0
1376113040 220.551 0
1376113070 227.536 0
1376113100 222.017 0
